Meal_Id,Name,catagory,description,Veg_Non,Nutrient,Disease,Diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,hypertension,ketogenic_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,hypertension,vegan_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,hypertension,high_protien_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,hypertension,dash_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,hypertension,low_carb_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,cancer,alkaline_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,cancer,low_fat_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,cancer,ketogenic_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,cancer,vegan_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,cancer,high_protien_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,cancer,dash_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,cancer,low_carb_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,heart_disease,alkaline_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,heart_disease,low_fat_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,heart_disease,ketogenic_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,heart_disease,vegan_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,heart_disease,high_protien_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,heart_disease,dash_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,heart_disease,low_carb_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,rickets,alkaline_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,rickets,low_fat_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,rickets,ketogenic_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,rickets,vegan_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,rickets,high_protien_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,rickets,dash_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,rickets,low_carb_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,goitre,alkaline_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,goitre,low_fat_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,goitre,ketogenic_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,goitre,vegan_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,goitre,high_protien_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,goitre,dash_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,goitre,low_carb_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,kidney_disease,alkaline_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,kidney_disease,low_fat_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,kidney_disease,ketogenic_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,kidney_disease,vegan_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,kidney_disease,high_protien_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,kidney_disease,dash_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,kidney_disease,low_carb_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,obesity,alkaline_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,obesity,low_fat_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,obesity,ketogenic_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,obesity,vegan_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,obesity,high_protien_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,obesity,dash_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,obesity,low_carb_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,diabeties,alkaline_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,diabeties,low_fat_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,diabeties,ketogenic_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,diabeties,vegan_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,diabeties,high_protien_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,diabeties,dash_diet
138,malabar fish curry,curry,"whole coriander seeds,whole red chilli,coconut oil,mustard seeds,onion,curry leaf,coconut milk,tamarind pulp,coriander,seabass fish curry cuts",non-veg,vitamin_a,diabeties,low_carb_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,anemia,alkaline_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,anemia,low_fat_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,anemia,ketogenic_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,anemia,vegan_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,anemia,high_protien_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,anemia,dash_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,anemia,low_carb_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,pregnancy,alkaline_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,pregnancy,low_fat_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,pregnancy,ketogenic_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,pregnancy,vegan_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,pregnancy,high_protien_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,pregnancy,dash_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,pregnancy,low_carb_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,hypertension,alkaline_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,hypertension,low_fat_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,hypertension,ketogenic_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,hypertension,vegan_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,hypertension,high_protien_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,hypertension,dash_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,hypertension,low_carb_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,cancer,alkaline_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,cancer,low_fat_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,cancer,ketogenic_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,cancer,vegan_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,cancer,high_protien_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,cancer,dash_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,cancer,low_carb_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,heart_disease,alkaline_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,heart_disease,low_fat_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,heart_disease,ketogenic_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,heart_disease,vegan_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,heart_disease,high_protien_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,heart_disease,dash_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,heart_disease,low_carb_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,rickets,alkaline_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,rickets,low_fat_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,rickets,ketogenic_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,rickets,vegan_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,rickets,high_protien_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,rickets,dash_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,rickets,low_carb_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,goitre,alkaline_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,goitre,low_fat_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,goitre,ketogenic_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,goitre,vegan_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,goitre,high_protien_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,goitre,dash_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,goitre,low_carb_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,kidney_disease,alkaline_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,kidney_disease,low_fat_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,kidney_disease,ketogenic_diet
139,surmai curry with lobster butter rice,rice,"tamarind,red chilli powder,turmeric powder,salt,fresh coconut,onion,garlic cloves,coriander seeds,fenugreek seeds,red chilli powder,turmeric powder,tamarind (lemon sized),butter,lobster (de-shell and devein and make a small cube),salt and lime,surmai",non-veg,vitamin_a,kidney_disease,vegan_diet
